0.0,1.6600000000000001,哇 還沒
6.66,8.4,太小了吧
11.68,15.58,張望王是可見的影片是台灣英國飛機參數於
15.58,17.88,那我看了很多飛機參系列底下留言啊
17.88,18.72,都跟我說
18.72,21.76,飛機參的品質其實取決於體育的地點
21.76,22.400000000000002,例如
22.400000000000002,24.64,如果你今天是在台灣打大海很空
24.64,28.1,飛機上的參點其實外包給台灣的空處製作的
28.1,28.740000000000002,哇
28.74,29.979999999999997,那我一直搭坐
29.979999999999997,32.379999999999995,飛機參出了五級我搭出了五級
32.379999999999995,34.1,所以這次為了改善這一點
34.1,36.339999999999996,我這次確實跟是講練習搭中華網絡
36.339999999999996,38.98,那回稱的時候我自己訂了英國航空
38.98,40.94,英國航空定起來非常厲害
40.94,44.9,但當上昇昇的價格就超過我度外頭的很常來回
44.9,46.26,所以我自己也是很期待
46.26,48.42,結果當我搭上英國航空內順間
48.42,49.7,真的是訂閱來心
49.7,51.58,其實我覺得英國的一切都很好
51.58,54.42,就只有兩點讓我有點壓周人問號
54.42,58.019999999999996,第一點就是英國不准你在派賽車的時段開車
58.02,59.06,我半天會反你前
59.06,61.300000000000004,第二點就是英國航空的商務長
61.300000000000004,63.300000000000004,他賽車也知道我因為我有一個貓藥養
63.300000000000004,65.06,所以我通常是怕被告的小狗
65.06,67.7,但但英國航空真的是非常有個性
67.7,68.42,很有更性
68.42,68.98,怎麼辦
68.98,70.82000000000001,我被我的負面了兩千十了
70.82000000000001,72.02000000000001,照顧你要產生了
72.02000000000001,73.14,那你敢當鎖鎖鎖
73.14,75.02000000000001,不要不要不要不要
75.02000000000001,76.46000000000001,領域展開
76.46000000000001,77.30000000000001,充長在
78.30000000000001,79.14,才講點什麼
79.14,80.22,但要怕被告嗎
80.22,82.26,充長在影片影響的網路逐集
82.26,83.78,讓網路害客追不到你
83.78,85.46000000000001,法院傳票也不知道傳去哪裡
85.46000000000001,86.78,充長在於什麼樣
86.78,89.1,我在英國航空上面發生了那麼多事情
89.1,90.42,互相跟下游截養
90.42,91.82000000000001,根據照顧乘逐
91.82000000000001,92.42,不要擔心
92.42,93.54,不要說六眼了
93.54,94.7,我有無限之眼
94.7,95.86,你有多少照顧
95.86,97.34,我就有多少充長沙漁
97.34,98.1,只要一個帳號
98.1,99.46000000000001,就可以在不同的裝置上
99.46000000000001,100.22,同時是要
100.22,101.42,因為是充長沙漁
101.42,102.42,所以最強嗎
102.42,103.58,還是要你是最強的
103.58,104.86,所以你是充長沙漁了
104.86,106.18,這句話真的很聽不懂
106.18,108.34,不過充長沙漁確實是最強的
108.34,109.3,因為他在全球
109.3,110.98,超過三千兩百個似乎氣
111.98,113.14,為什麼突然打我
113.14,113.78,你買雞票
113.78,114.9,為什麼不開充長沙漁
114.9,116.58000000000001,看見那個國家買比較便宜
116.58000000000001,117.46000000000001,也配那麼多次
117.46000000000001,118.54,哪個地方的哪裡
118.54,119.5,國外當款子
119.5,120.66000000000001,客戶好像聽準
120.66000000000001,122.30000000000001,可是一分鐘的宣傳才知道
122.30000000000001,123.54,現在輸入我的折扣
123.54,124.54,後可還可以享有
124.54,126.46000000000001,獨家優惠跟耳外的使用旗線
126.46000000000001,127.54,想要資訊的資訊
127.54,129.54000000000002,來謝謝從浪沙漁讓我飛機搭
129.54000000000002,132.42000000000002,想要讓我們回到台灣英國飛機參輸贏
133.38,135.5,這是我第一次去UROPOL
135.5,138.82,確稱我們打的是中華航空Ci8E
138.82,140.1,那我自己一上飛機
140.1,141.18,其實有被經驗到
141.18,143.42000000000002,因為他跟我印象中的華航不太一樣
143.42,144.42,沒有
144.42,146.22,那怎麼設計感嗎
146.22,147.38,我沒有其他意思
147.38,149.61999999999998,我是說這班飛機漂亮到我下島
149.61999999999998,151.22,但是很舒服的門宏光
151.22,152.98,很像在什麼時尚古機展
152.98,154.7,旁邊還有裝置一束可以看
154.7,156.22,感覺大家就會出現酷格拉
156.22,157.22,每這邊打那種
157.22,158.77999999999997,走路沒有對焦到的卡
158.77999999999997,159.77999999999997,然後叫命
159.77999999999997,160.94,都省了一座前面
160.94,161.94,我很愛你
161.94,163.42,他坐在我後面
163.42,163.98,我來
163.98,164.77999999999997,不要再螃蜜
164.77999999999997,165.94,我單位說我吃飯
165.94,166.89999999999998,我都要玩的時候
166.89999999999998,168.61999999999998,你這樣子我就從不講一次
168.61999999999998,170.54,他叫連住飛機都不放過我
170.54,171.73999999999998,而且華航空就連坐位
171.73999999999998,172.94,不要視野是木頭的
172.94,175.14,對我這種虛龍的人來說很有質感
175.14,176.3,不過我必須要說
176.3,177.74,我覺得為止跟自無空間
177.74,178.94,不要想像中的小
178.94,180.74,雖然說有很多地方可以放東西
180.74,182.54,但領多就是放個眼鏡和
182.54,183.82,或是手機之類的
183.82,185.57999999999998,其實包圍沒有放在腳邊
185.57999999999998,187.06,我覺得作為長度很煩
187.06,188.18,這點有點不友善
188.18,190.02,畢竟你今天消費14個小時
190.02,191.7,如果放東西的空間不夠
191.7,192.54,你就要常常騎身
192.54,193.82,開頭頂自無鬼
194.82,195.5,講廢話
195.5,196.86,要跟土師總是吐奶
196.86,198.34,而那一面第二地上一樣
198.34,199.5,每次我要開自無鬼
199.5,200.9,後面的人都要上車手
200.9,201.57999999999998,是JAS
201.57999999999998,202.62,而且都省了也覺得
202.62,203.5,我也覺得有點小
203.5,205.66,我什麼不會最會脫人下水
205.66,207.46,就最後是不是獨省了來搞我
207.46,209.42000000000002,哈哈哈哈哈哈
209.42000000000002,210.62,但是我覺得一直很好做
210.62,211.62,然後盡值很多
211.62,213.26,來要三名字溝通吧
213.26,214.86,其實是完全之力的狀況
214.86,215.86,像還是很舒服
215.86,218.02,一直旁邊有一個很大的調味子的東西
218.02,218.74,我覺得很讚
218.74,219.46,很直白
219.46,221.46,比功能大概只有打卡狀況
221.46,222.66,然後長個樣PSSFore
222.66,224.26,要空氣方便許多
224.26,226.02,整頭真的超級舒服
226.02,227.9,我很想問華航是跟誰買的
227.9,228.98000000000002,想要買回家水
228.98000000000002,230.02,面背很厚實
230.02,231.34,很像老家的棉背
231.34,232.58,木木木木木木
232.58,234.14000000000001,脫鞋是漂亮的藍色
234.14000000000001,235.34,木木木木木木木木
235.34,237.02,不過脫鞋的帶酒點難開
237.02,238.78,不是有我爛的跟舉弱一樣
238.78,239.98000000000002,滿多人都會請空服
239.98000000000002,240.98000000000002,原爆滿開的
240.98000000000002,242.78,不知道是什麼神秘的魔法
242.78,244.26000000000002,感覺他以前受過手傷
244.26000000000002,245.26000000000002,很難相信別人
245.26000000000002,246.3,都只相信手人
246.3,247.66000000000003,因為只有空服原打的開
247.66000000000003,249.02,飛機時間還滿早的
249.02,250.5,全世界都看起來很困
250.5,251.54000000000002,以上飛機空服人
251.54000000000002,252.34,就馬上問大家
252.34,253.54000000000002,是不是要幫忙鋪窗
253.54000000000002,254.78,真的是非常感謝
254.78,256.78000000000003,還可以選擇要不要先睡覺在吃飯
256.78000000000003,258.3,我覺得這點也是很貼心
258.3,260.02000000000004,因為我記得很多航空公司
260.02000000000004,261.18,是只有頭等唱菜
261.18,263.02,可以想吃飯的時候在吃飯的
263.02,264.38,所以我覺得這點很棒
264.38,265.38,好棒
265.38,266.42,老玩還是沒有發現
266.42,267.98,朋友的間諜之物鬼
267.98,268.54,好好笑
268.54,270.5,可是這樣不要先觸碰到影響NPC
270.5,271.38,然後打開來裡面
271.38,272.46,發現有一瓶水
272.46,273.58,HP駕骨石
273.58,275.26,我自己覺得睡得還滿舒服的
275.26,275.94,開心開心
275.94,277.18,有人知道滑行整頭
277.18,278.5,但又進來個牌子嗎
278.5,280.38,那我起床後點了滑行豬打的
280.38,283.38,米其一零三星一公空中餐廳
283.38,284.78000000000003,有夠難念和上燈
284.78000000000003,285.58,上達打滑
285.58,286.62,他手湯湯湯湯
286.62,288.06,這重我從紐約回來之後
288.06,289.86,我就有米其一粒PTSD
289.86,290.58,但是哇
290.58,291.62,這個一上菜
291.62,293.46,阿倫球阿嬤變成滑行阿嬤
293.46,294.85999999999996,怎麼有那麼多東西可以吃
294.85999999999996,296.82,甚至還附上一個使用腳血
296.82,299.14,那個使用腳血就叫我先吃開尾菜
299.14,300.74,但是成年醋螺波士誰
300.74,302.26,我真的早就才找到
307.46,308.9,找到成年醋螺波士
308.9,309.97999999999996,我大口意啊
309.97999999999996,310.74,哦
310.74,311.97999999999996,很好吃耶
311.97999999999996,313.02,好好吃哦
313.02,313.97999999999996,好好聽說
313.97999999999996,315.06,真的馬上起床
315.06,316.97999999999996,我過去很討厭這種很酸的顏值
316.97999999999996,318.58,因為我的留言確認夠酸人
318.58,320.02,但是這個成年螺波
320.02,321.41999999999996,正是開尾罐均
321.41999999999996,322.9,不會讓你熟子吃我伯
322.9,324.34,而且還有一花的切成這種
324.34,326.06,或不格華之籠體的形狀
326.06,326.97999999999996,漂亮漂亮
326.97999999999996,329.34,香醬之下我就覺得口水機比較普通
329.34,330.14,激濃有點柴
330.14,331.14,但調味的很好
331.14,333.62,有些口水機吃下去會直接辣到其一口牛血
333.62,334.85999999999996,但這個就是剛剛好
334.85999999999996,336.58,連老師會淺絲的好精冷
336.58,338.21999999999997,我是第一次吃到會淺絲的臉齁
338.21999999999997,339.97999999999996,應該是很新鮮的意思吧
339.97999999999996,341.7,我會點不太懂臉齁
341.7,343.38,雖然不管飛機餐的事情
343.38,345.65999999999997,不過大有看過冷氣臉齁圖嗎
345.65999999999997,346.9,那很超級有型的
346.9,348.02,有米其一口水證的人
348.02,349.06,絕對不要去熟血
349.06,350.22,但像我這種爛人
350.22,351.38,就是別人這樣也不要做什麼
351.38,352.34,你就一想做什麼
352.34,353.7,所以我當初還是有去Google
353.7,355.54,早就大概爛了三年的臉齁
355.54,356.9,所以我能把這個臉齁吃完
356.9,358.3,代表它真的很好吃
358.3,359.58,來到我們的重頭戲
359.58,361.14,雲吞老免本人
361.14,363.02,那在這邊先跟大家說對不起
363.02,364.34000000000003,因為我真的是碎太久了
364.34000000000003,365.74,大概碎了六個小時
365.74,367.7,所以我的面有被重複夾熱過
367.7,369.46,它原本長了應該可以更漂亮
369.46,370.3,我很抱歉
370.3,371.34000000000003,但是
371.34000000000003,372.74,這碗雲吞老免
372.74,374.26,在我拍了一大堆食物
374.26,375.94,還重複夾熱兩次
375.94,377.38,面還是沒有爛掉
377.38,378.46,很厲害
378.46,380.02,吃起來還是攤攤的
380.02,381.14,我是真的有下道
381.14,382.06,因為我在吃之前
382.06,384.06,公布員還有點緊張的我說
384.06,384.7,不好意思
384.7,385.85999999999996,因為我們要重複夾熱
385.85999999999996,387.09999999999997,所以可能會比較不好吃
387.09999999999997,388.09999999999997,我說我沒關係沒關係
388.09999999999997,388.94,我不在乎
388.94,390.41999999999996,結果還是超級好吃
390.41999999999996,391.9,我真的原地下道
391.9,393.06,跑不好豬喔
393.06,394.26,真的是好好豬
394.26,395.5,因為會濃郁的沙位
395.5,396.65999999999997,但它很清澈
396.65999999999997,397.65999999999997,非常有城市
397.65999999999997,399.74,但又不會逆口的神秘魔法
399.74,401.06,而且那個雲吞本人
401.06,403.5,跟溫州大魂潤的大魂隊一樣大顆
403.5,405.41999999999996,裡面的蝦子也是超級攤雅
405.41999999999996,407.26,碼肉的麵底有沒有擔賣
407.26,409.06,不是碧肉是單碼喔
409.06,411.3,因為我其實在搭飛機的前十個小時
411.3,413.34,才剛拍完吃到快要吐了台美隊
413.34,413.82,我覺得
413.82,415.62,可是我不僅把這碗麵吃完
415.62,416.9,拍完湯也喝光
416.9,418.86,好像知道我如果沒有睡太久
418.86,420.86,這碗麵沒有經過重複夾熱
420.86,422.42,到底會有多好吃
422.42,424.26,可能會好吃到那我想要發起
424.26,427.38,請花汤推出一公料理包式會運動
427.38,428.78,這份餐點真的配得起
428.78,430.34,米七零三星者
430.34,431.21999999999997,給大家幾個字
431.21999999999997,432.46,米七零三星
432.46,433.09999999999997,五個字
433.09999999999997,433.7,再有心中
433.7,435.34,也是夜空中最亮的心
435.34,436.62,全部吃光光
436.62,438.38,而且我原本以為自己已經吃完了
438.38,440.74,因為旁邊的秘域同位設當飯後甜點
440.74,442.26,物餘節完全沒有行為
442.26,443.42,結果空母員跟我說
443.42,445.02,還要隨國跟甜點可以吃
445.02,445.98,哇 真的是
445.98,447.66,阿嬤立金碼底都會耶
447.66,448.86,來到商場的水果
448.86,449.9,幫是不是不付起
449.9,451.86,商場的灰章就會被拔掉
451.86,453.42,我真的一輩子吃不懂
453.42,454.46,我賴我沒有
454.46,455.58,普通的長得好像意義是
455.58,457.5,有些人會接頭賣一的那個鐵球
457.5,458.26,大家知道嗎
458.26,459.5,超沒有意義的評論
459.5,460.82,其實水果就是水果
460.82,462.46,這次我吃完一大盤水果之後
462.46,464.82,剪了還有糖水跟插燒包可以吃
464.82,466.54,有好多東西可以吃喔
466.54,467.74,糖水是熱的
467.74,469.74,因為我這個人其實就算今天下水
469.74,471.38,應該會點正常冰來喝
471.38,473.18,所以我一開始有點抗拒
473.18,474.38,喝這個糖水
474.38,475.54,我就很緊張喝它
475.54,477.54,我都已經準備好喝完要做美頭
477.54,478.86,因為有些糖水大都知道
478.86,480.38,然後會填到眼睛直接下掉
480.38,482.38,結果好喝喔
482.38,483.82000000000005,很像很濃的米漿
483.82000000000005,486.18,隨時打臉的一名塔塔
486.18,488.54,太久沒動它上面很會有薄薄
488.54,489.54,因為它真的很濃
489.54,491.90000000000003,可是它真的就在雲吞露面一樣
491.90000000000003,493.54,味道濃郁卻不膩口
493.54,494.86,真的好好喝喔
494.86,496.38,好想喝喝看冰的
496.38,498.06,雖然如果喝到熱到流鼻涕
498.06,499.94,但我還是把它吸力酷入的喝完
499.94,501.21999999999997,但我喝完有點厚會
501.21999999999997,502.94,應該先吃插燒包的
502.94,504.38,對 旁邊還有一個脆皮插燒包
504.38,505.94,可以吃我正吃超多東西
505.94,507.65999999999997,那個肥肌節碰五公斤
507.65999999999997,508.7,倫大插燒包
508.7,510.74,有點沒有很奇怪的咬下去
510.74,512.1,因為它是薄皮的
512.1,513.74,然後我只是放了蠻久的
513.74,515.54,我好像應該會很油吧
515.54,516.3,這怎麼好吃
516.3,517.74,不可能每道都好吃吧
517.74,518.9399999999999,結果一咬下去
518.9399999999999,520.54,好好吃喔
520.54,522.02,薄皮也不會咬
522.02,523.02,怎麼會這樣
523.02,524.3,麵皮也不會爛
524.3,525.58,麵鮮也不會膩
525.58,527.5400000000001,大口 按我的吃完
527.5400000000001,528.62,什麼意思啦
528.62,530.14,現在不是有很多病人上店
530.14,531.6600000000001,在個肥肌餐臉名嗎
531.6600000000001,533.58,拜託華航也臉名一下好不好
533.58,534.38,好好吃喔
534.38,536.1800000000001,現在錄音度到現在又很想吃
536.1800000000001,538.1800000000001,但我沒有風到熱池的定題票
538.1800000000001,539.0200000000001,如果大家有搭
539.0200000000001,540.22,澳洲或美洲航線
540.22,542.22,真的拜託要點移工套餐
542.22,543.1800000000001,這家上我覺得這班
543.1800000000001,544.62,肥肌時間正是蠻好的
544.62,546.3000000000001,可以直接在肥肌上調食茶
546.3000000000001,547.98,蠻沒有搭肥肌的類感
547.98,549.58,而且我還得到庫粉消卡
549.58,550.5400000000001,大台灣航空
550.5400000000001,551.58,就是有人請問
551.58,552.7800000000001,謝謝你還把物同號的
552.7800000000001,553.98,餅乾料給我吃
553.98,555.74,而且他們要卸卡片給肚省潤
555.74,557.1800000000001,我真的很開心
557.1800000000001,558.94,吃完飯後我跟肚省潤去探索
558.94,559.66,民力吧
559.66,561.9,有搭過民力吧的肥肌可以排上
561.9,563.98,冷淨狀酷行為前八名吧
563.98,564.86,要再做一下
564.86,567.1,好 民力其實你才是我想的
567.1,568.54,好好
568.54,570.94,但我自己覺得這個民力吧有點普通
570.94,572.86,我原本以為會有人在那邊調酒的
572.86,574.78,然後就可以排五一張紙排
574.78,575.82,不過還是要好地方
575.82,576.86,像是你可以直接拿水
576.86,578.3000000000001,就可以不用麻煩空服員
578.3000000000001,580.3000000000001,如果你像我一樣有社交恐懼者的話
580.3000000000001,581.9,這個民力吧非常適合你
581.9,583.74,開箱華航的冠形包
583.74,585.1,只有在上飛機之前
585.1,586.22,就有被民眾問
586.22,587.34,那會不會排開箱
587.34,588.46,我就是說我會不會
588.46,589.5,那位民眾就說
589.5,590.94,希望我在影片裡面反應
590.94,593.34,花他們的冠習包越來越清潤
593.34,594.62,就只是一個北聯而已
594.62,596.22,我會不會上飛機之前還想說
596.22,597.9,還好把北聯聽起來很貴
597.9,598.86,但是超牌
598.86,601.02,一件與龍外他一萬多塊
601.02,603.1,結果讓我打開這個冠習包
603.1,604.14,真的是有點
605.5,606.54,的感覺
606.54,609.58,確實會有一點小失望
610.86,612.3,這哪一顆絲米布
612.3,613.18,那位民眾
613.18,614.3,我已經冠犯印了
614.3,615.5799999999999,我辦事你們放心
615.5799999999999,617.0999999999999,我現在是飛機餐名帶
617.0999999999999,619.42,很空公司列殺排行綁第一名
619.42,621.0999999999999,監裁握手拍照
621.0999999999999,622.06,趕快換話題
622.06,623.02,因為我有13歲
623.02,624.14,我覺得畫質很不錯
624.14,624.6999999999999,因為你看
624.6999999999999,626.6999999999999,阿部寬的寫詞好明顯
626.6999999999999,627.74,有夠明顯
627.74,629.26,哇 然後卻英國的飛機上
629.26,630.14,又是豆地主
630.14,631.0999999999999,就是努力傳
631.0999999999999,632.3,真難道是巧合嗎
632.3,633.66,我跟電腦好緊張
633.66,635.0999999999999,大飛機也可以學歷史
635.8199999999999,636.9399999999999,好 我不要再開玩笑
636.9399999999999,638.54,我真的好怕下次不是拿雞票
638.54,639.5799999999999,二手傳票
639.5799999999999,640.54,飛機上的第二餐
640.54,641.9,我選擇西式套餐
641.9,643.9,監柜魚牌左起絲波菜
643.9,644.62,歐五蛋
644.62,645.66,麵包有包忙加了
645.66,646.6999999999999,我是麵包超人
651.18,652.62,我只要是麵包都好吃
652.62,654.22,麵麥又隔也很好吃
654.9399999999999,656.4599999999999,但我覺得歐五蛋的皮好後
656.4599999999999,658.22,很像在吃蛋餅本人
658.22,659.9,而且跟我想像這種起絲不太一樣
659.9,661.5799999999999,我原本以為會會淺絲
661.5799999999999,662.86,結果他斷很乾淨
662.86,663.66,不夠
663.66,664.54,我還是要說
664.54,666.3,我真的不是因為怕被告才說的
666.3,667.5799999999999,這真的是一頓輕鬆
667.5799999999999,668.62,五負燈的早餐
668.62,669.66,因為有些飛機餐
669.66,670.6999999999999,第二餐會很重
670.7,672.38,就像你早餐吃完麻辣鍋
672.38,673.4200000000001,那晚上要去吃
673.4200000000001,675.1,想吃天堂吃到保養
675.1,677.1800000000001,肚子真的是想吃天堂的懸疑
677.1800000000001,678.1400000000001,因為你在飛機上
678.1400000000001,679.0200000000001,就只躺著而已
679.0200000000001,680.0600000000001,有點難消化
680.0600000000001,681.58,所以我覺得這個搭配更好
681.58,682.62,雖然應該沒人在乎
682.62,684.38,但我覺得水煮化也太蠻多脂的
684.38,685.4200000000001,原本以為這種配菜
685.4200000000001,686.94,就是三色都搬的存在
686.94,688.5400000000001,但花烘鑑有點水煮化也太太
688.5400000000001,689.34,都很好吃
689.34,691.1,我還要拖吃肚子腸胃的白蛇
691.1,692.22,也是蠻好吃的
692.22,693.82,這個人真的有強迫症
693.82,695.0200000000001,跪一壓周難
695.0200000000001,695.98,來到水果的部分
695.98,697.82,我最緊張就是那個鋪桃油
697.82,699.4200000000001,所以我就先吃鋪桃油
699.4200000000001,700.22,我一吃
700.22,702.22,人家王心明是天心教主
702.22,704.46,這個是有有有性電外背筆
704.46,704.86,欸
704.86,706.22,這拍子不對怎麼辦
706.22,707.2600000000001,反正很酸就對了
707.2600000000001,708.7800000000001,我本來就知道他不會多甜
708.7800000000001,710.46,但沒有想到他真的很難相處
710.46,712.62,還好他蜜瓜有淡層在這個世界上
712.62,714.0600000000001,真就了我的味雷
714.0600000000001,715.58,你會不會吃蜜哥
715.58,717.34,以上就是我們去成的飛機餐
717.34,718.7800000000001,總共來說我覺得很不錯
718.7800000000001,719.5,真的很不錯
719.5,720.7800000000001,飛機時間很不錯
720.7800000000001,722.22,一根套餐也很好吃
722.22,723.5,功夫原因很清潔
723.5,725.1800000000001,唯一我覺得削小部方便的
725.1800000000001,727.0200000000001,真的只有製烏空間有點小
727.02,728.46,但我後面發現整套旅程
728.46,729.74,我自己也沒起來幾次
729.74,730.86,關一個手機直邊
730.86,731.98,而四根手機直直直
